dataset,scope,label_value,feature,n,mean,std,median,min,max,IQR
dataset1,record_by_label,0,tqwt_entropy_shannon_dec_32,192,0.10572662500000025,85.21120537841678,0.82104,-1157.89,78.5713,2.6129775
dataset1,record_by_label,0,tqwt_entropy_shannon_dec_33,192,0.7501698802083329,62.078446205510495,0.676975,-835.5556,89.2673,2.50208
dataset1,record_by_label,0,tqwt_entropy_shannon_dec_34,192,4.093898118229166,9.863468371354713,0.58127,0.0059698,54.0315,2.057855
dataset1,record_by_label,0,tqwt_entropy_shannon_dec_35,192,3.186580721354167,7.122332946223797,0.569195,0.002382,43.0204,2.03171625
dataset1,record_by_label,0,tqwt_entropy_shannon_dec_36,192,7.899216770833334,11.936853198679676,2.51375,-23.0586,52.5096,8.84454
dataset1,record_by_label,0,tqwt_entropy_log_dec_1,192,-1817672.149990625,175137.37704491886,-1852418.2685,-2100807.751,-955995.5892,199964.99725000025
dataset1,record_by_label,0,tqwt_entropy_log_dec_2,192,-1478956.1908484374,164530.40697418828,-1479542.3395,-1825796.477,-803197.6655,188341.0434999999
dataset1,record_by_label,0,tqwt_entropy_log_dec_3,192,-1179153.1691765625,139895.47066148178,-1174837.4594999999,-1538126.535,-656109.404,140484.54649999994
dataset1,record_by_label,0,tqwt_entropy_log_dec_4,192,-939994.0371083333,125053.54126372453,-931207.2307,-1293665.271,-512144.6936,143031.51177500002
dataset1,record_by_label,0,tqwt_entropy_log_dec_5,192,-744651.0283307292,110285.5199935864,-737737.89515,-1078745.375,-394508.4854,126904.95622499997
dataset1,record_by_label,0,tqwt_entropy_log_dec_6,192,-589530.9110885416,88372.65674629022,-577546.7642,-857867.9798,-327445.034,94600.01262499986
dataset1,record_by_label,0,tqwt_entropy_log_dec_7,192,-460411.29113802087,68235.71839113727,-453304.56975,-638377.0107,-284424.9657,80762.82165000006
dataset1,record_by_label,0,tqwt_entropy_log_dec_8,192,-357623.39755625,53857.16789866375,-350657.07665,-512309.5298,-222009.4971,65445.486225
dataset1,record_by_label,0,tqwt_entropy_log_dec_9,192,-281382.7546635416,45690.25364341043,-273516.21054999996,-436594.7061,-181881.5788,56689.08812499998
dataset1,record_by_label,0,tqwt_entropy_log_dec_10,192,-228721.511590625,41486.03725786375,-223039.81225,-348317.9553,-145942.8999,47127.64292500002
dataset1,record_by_label,0,tqwt_entropy_log_dec_11,192,-186075.89776770832,38379.037397239175,-183512.62925,-284292.1278,-119373.7077,52299.87075000003
dataset1,record_by_label,0,tqwt_entropy_log_dec_12,192,-131594.268603125,33581.55990082673,-123733.97255,-244465.3647,-65038.2253,45594.71920000001
dataset1,record_by_label,0,tqwt_entropy_log_dec_13,192,-88205.41107552084,25077.350957423285,-84761.45085,-186399.1164,-38745.974,31668.832525000005
dataset1,record_by_label,0,tqwt_entropy_log_dec_14,192,-63356.902481770834,18673.364899344844,-60138.77715,-131375.1646,-31393.4254,22681.389750000002
dataset1,record_by_label,0,tqwt_entropy_log_dec_15,192,-47116.62983802084,14992.390021413028,-44631.43035,-97199.4886,-22566.3269,17647.044224999998
dataset1,record_by_label,0,tqwt_entropy_log_dec_16,192,-33795.90088020833,11968.443497591048,-30931.54115,-76615.7471,-14080.2127,13048.320625000004
dataset1,record_by_label,0,tqwt_entropy_log_dec_17,192,-24275.272014062502,8339.48223332506,-22288.70625,-56885.2232,-13196.7197,8958.500950000001
dataset1,record_by_label,0,tqwt_entropy_log_dec_18,192,-19723.127137500003,6747.479036179288,-18858.965900000003,-39182.3349,-6097.4181,8759.021700000001
dataset1,record_by_label,0,tqwt_entropy_log_dec_19,192,-18648.354091666668,5652.3896531142,-19356.470699999998,-32671.8651,-7887.4865,8356.433225
dataset1,record_by_label,0,tqwt_entropy_log_dec_20,192,-16697.095441145833,4071.1065842647777,-16005.327850000001,-28177.7333,-7765.4266,5894.710000000003
dataset1,record_by_label,0,tqwt_entropy_log_dec_21,192,-15087.6682546875,4139.955022071779,-14296.5234,-24548.5003,-6673.5916,5285.200149999999
dataset1,record_by_label,0,tqwt_entropy_log_dec_22,192,-11990.507144791665,3573.7930951169383,-11818.827000000001,-22782.1687,-3235.7309,4569.7045
dataset1,record_by_label,0,tqwt_entropy_log_dec_23,192,-8911.049486458332,3425.9628369471275,-8676.3613,-28782.3318,-1784.63,3111.847675
dataset1,record_by_label,0,tqwt_entropy_log_dec_24,192,-7087.362308333333,3871.156948662139,-6879.769399999999,-24434.735,-326.0321,4494.663725
dataset1,record_by_label,0,tqwt_entropy_log_dec_25,192,-7529.466140104167,5356.973661359045,-6144.351000000001,-23868.8944,-12.0901,5957.824825
dataset1,record_by_label,0,tqwt_entropy_log_dec_26,192,-8923.841221875,5533.451902505218,-8613.35355,-19731.047,-656.4882,10040.768199999999
dataset1,record_by_label,0,tqwt_entropy_log_dec_27,192,-9247.091477083333,4246.4746406303775,-10713.34545,-16230.5379,-939.799,7866.601650000001
dataset1,record_by_label,0,tqwt_entropy_log_dec_28,192,-8641.012770833333,2832.8306798228004,-9192.582849999999,-13499.2627,-25.9871,3255.0501999999997
dataset1,record_by_label,0,tqwt_entropy_log_dec_29,192,-7246.527622395833,1989.796911271615,-7571.22865,-11016.8731,-636.2171,2583.290825
dataset1,record_by_label,0,tqwt_entropy_log_dec_30,192,-5897.899485416667,1524.1946137039617,-6074.16805,-9173.2263,-1743.4667,1861.4235500000013
dataset1,record_by_label,0,tqwt_entropy_log_dec_31,192,-4712.971255729167,1282.661703957035,-4836.8683,-7541.0857,-968.281,1551.7312750000006
dataset1,record_by_label,0,tqwt_entropy_log_dec_32,192,-3808.039719791667,1065.9391973419868,-3953.25915,-5951.4121,-253.335,1240.864275
dataset1,record_by_label,0,tqwt_entropy_log_dec_33,192,-3198.7991557291666,896.7628773094649,-3262.9161999999997,-4892.5921,-226.5267,1231.9624999999996
dataset1,record_by_label,0,tqwt_entropy_log_dec_34,192,-2762.090803645833,803.2684314255984,-2767.25075,-4230.8212,-800.2409,1252.5683250000002
dataset1,record_by_label,0,tqwt_entropy_log_dec_35,192,-2325.0412697916668,706.2344839109599,-2246.8816500000003,-3858.0393,-729.287,980.3965499999999
dataset1,record_by_label,0,tqwt_entropy_log_dec_36,192,-2281.584319791667,705.3892666122053,-2365.5867,-4369.4523,-727.398,810.5471499999999
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_1,192,8.878822916666666e-06,2.537372205555918e-05,1.645e-06,1.63e-07,0.00021276,4.37675e-06
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_2,192,1.3224055729166669e-05,3.473390718861767e-05,3.4250000000000002e-06,6.51e-08,0.00026028,7.145e-06
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_3,192,1.8830807812499995e-05,4.179347204031633e-05,7.1150000000000005e-06,6.06e-08,0.00039281,1.2879999999999999e-05
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_4,192,3.981966666666667e-05,0.00010371098412405472,1.41e-05,8.95e-08,0.00096519,3.10025e-05
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_5,192,0.00014202578125,0.0005788629125572984,2.355e-05,1.05e-07,0.0055126,7.583500000000001e-05
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_6,192,0.00018762579687499998,0.0008536505508483318,4.21e-05,1.23e-07,0.0087776,9.399e-05
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_7,192,0.00021403122916666663,0.0005632967506290961,9.75e-05,4.78e-07,0.0058623,0.00018969750000000002
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_8,192,0.00046489703124999996,0.0011721178632652016,0.00019155,1.2e-06,0.01315,0.0004308525
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_9,192,0.0006548487395833334,0.0008582151226413813,0.000318665,6.48e-07,0.0058628,0.0008019424999999999
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_10,192,0.0009291082291666666,0.001405470807010644,0.00045604,1.75e-06,0.010213,0.0008733825
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_11,192,0.0011874366666666666,0.0022017290660511775,0.000356415,2.24e-06,0.014315,0.00120064
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_12,192,0.00406147796875,0.006725516322606201,0.0012079500000000002,1.36e-06,0.044031,0.004645755
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_13,192,0.01772437901041667,0.028675928726621402,0.00770635,2.64e-06,0.23071,0.02099305
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_14,192,0.037689434687499995,0.04340137718633979,0.0219705,2.65e-05,0.25925,0.0419203
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_15,192,0.060138431562500004,0.06210680318575379,0.040066,0.00014608,0.36957,0.07169525
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_16,192,0.10948699953125,0.10762007638013447,0.076262,0.00024536,0.61634,0.1367495
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_17,192,0.16020728395833334,0.12047368180337263,0.14334,0.00071612,0.50937,0.167643
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_18,192,0.19882538802083335,0.22443194507551822,0.1269,0.0033562,1.2939,0.21437125
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_19,192,0.13155072083333333,0.15476388528627041,0.055614,0.0022636,0.62662,0.1672535
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_20,192,0.0704165884375,0.06746563171434254,0.054402,0.00070288,0.49045,0.078675
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_21,192,0.05519263177083334,0.06955703892255281,0.038093,0.00045038,0.44895,0.058822900000000004
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_22,192,0.07042461484375,0.12450973012035178,0.0283435,0.00045964,0.94058,0.07538175
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_23,192,0.134794783125,0.25878990383309813,0.049409,5.5e-05,1.8679,0.0910585
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_24,192,0.25888748145833335,0.4704191597390906,0.0766015,2.49e-05,3.1249,0.30202949999999995
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_25,192,0.29846901833333334,0.6064341266299691,0.048877500000000004,2.94e-06,4.2893,0.273888475
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_26,192,0.21070386734375002,0.504586192796104,0.00318775,2.67e-06,2.6996,0.14307818249999998
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_27,192,0.06312260848958333,0.19612872354545088,0.000380535,2.05e-06,1.6454,0.026045625000000003
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_28,192,0.04555573276041666,0.30996618370875273,0.00032576,1.52e-06,3.9977,0.001441875
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_29,192,0.014263214947916667,0.10850685362567894,0.000248905,1.63e-06,1.4316,0.0011126749999999998
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_30,192,0.00574720078125,0.02424273899915204,0.000285045,1.73e-06,0.24965,0.001253835
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_31,192,0.012637225364583332,0.062269145873049304,0.00041863,1.59e-06,0.58133,0.0014417325
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_32,192,0.02930300072916667,0.2621083419055749,0.00048058,6.26e-06,3.6029,0.0021144099999999997
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_33,192,0.033665705468749994,0.26349764283498617,0.000429405,9.78e-06,3.546,0.0024792000000000004
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_34,192,0.01104406,0.04007674316465321,0.00045683,2.7e-06,0.28778,0.002230075
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_35,192,0.00902387375,0.030148446876347167,0.00055758,1.23e-06,0.24389,0.00271475
dataset1,record_by_label,0,tqwt_TKEO_mean_dec_36,192,0.026474815000000002,0.07065998277781066,0.0022455,3.11e-06,0.59345,0.01315254
dataset1,record_by_label,0,tqwt_TKEO_std_dec_1,192,4.150791666666667e-05,7.835288731769364e-05,1.64e-05,3.72e-07,0.00062949,3.6595000000000005e-05
dataset1,record_by_label,0,tqwt_TKEO_std_dec_2,192,4.0436125000000006e-05,0.00011680534820061544,1.2e-05,1.67e-07,0.0011105,2.4145e-05
dataset1,record_by_label,0,tqwt_TKEO_std_dec_3,192,5.1984593749999995e-05,0.000133079340056155,2.035e-05,1.87e-07,0.0013977,3.69675e-05
dataset1,record_by_label,0,tqwt_TKEO_std_dec_4,192,0.00010408107812500001,0.00033069620501293513,3.6649999999999996e-05,2.86e-07,0.0031805,7.044999999999999e-05
dataset1,record_by_label,0,tqwt_TKEO_std_dec_5,192,0.0003779976354166667,0.0018428857776284105,5.595e-05,4.49e-07,0.018325,0.00016434750000000003
dataset1,record_by_label,0,tqwt_TKEO_std_dec_6,192,0.0005102556041666667,0.0028125429505993886,9.37e-05,5.13e-07,0.029703,0.00018682749999999999
dataset1,record_by_label,0,tqwt_TKEO_std_dec_7,192,0.00037877817708333326,0.0009946794632002644,0.000165805,1.54e-06,0.010045,0.0003296575
dataset1,record_by_label,0,tqwt_TKEO_std_dec_8,192,0.0007432407291666667,0.0017327759269777502,0.00031492499999999997,2.88e-06,0.020416,0.0006846900000000001
dataset1,record_by_label,0,tqwt_TKEO_std_dec_9,192,0.0010303875,0.0013969498678367861,0.00053842,2.81e-06,0.0095581,0.0012566975
dataset1,record_by_label,0,tqwt_TKEO_std_dec_10,192,0.00132083734375,0.0019975463381174453,0.00065631,5.67e-06,0.018128,0.0012790850000000001
dataset1,record_by_label,0,tqwt_TKEO_std_dec_11,192,0.0018375244791666665,0.0030204668146959182,0.0006259550000000001,7.01e-06,0.022611,0.0020151975000000004
dataset1,record_by_label,0,tqwt_TKEO_std_dec_12,192,0.004208238229166667,0.0056167540105730995,0.00150705,5.8e-06,0.030335,0.006091350000000001
dataset1,record_by_label,0,tqwt_TKEO_std_dec_13,192,0.01493320015625,0.018704937632074935,0.00821255,1.57e-05,0.1247,0.0205898
dataset1,record_by_label,0,tqwt_TKEO_std_dec_14,192,0.034122469791666665,0.03491066889729654,0.022880499999999998,3.98e-05,0.18802,0.039081575
dataset1,record_by_label,0,tqwt_TKEO_std_dec_15,192,0.0539795528125,0.05004507171046446,0.041227,0.00017199,0.23012,0.061421
dataset1,record_by_label,0,tqwt_TKEO_std_dec_16,192,0.07892321442708333,0.06463256372506009,0.065661,0.00036177,0.27242,0.08149325
dataset1,record_by_label,0,tqwt_TKEO_std_dec_17,192,0.10581708489583334,0.06816366835983338,0.10955999999999999,0.0011332,0.28408,0.11024375000000003
dataset1,record_by_label,0,tqwt_TKEO_std_dec_18,192,0.1135106609375,0.09926695387063116,0.0878145,0.0028882,0.41886,0.12295350000000001
dataset1,record_by_label,0,tqwt_TKEO_std_dec_19,192,0.08680423802083333,0.08846560321945622,0.047437,0.0018187,0.36747,0.1120785
dataset1,record_by_label,0,tqwt_TKEO_std_dec_20,192,0.042473315104166666,0.04125526203236365,0.033154,0.0019112,0.30228,0.04458075
dataset1,record_by_label,0,tqwt_TKEO_std_dec_21,192,0.03106505729166667,0.03398670497581115,0.0219935,0.0009826,0.20796,0.033352549999999995
dataset1,record_by_label,0,tqwt_TKEO_std_dec_22,192,0.03223407135416667,0.046938759158298406,0.01771,0.00069072,0.32289,0.027658500000000003
dataset1,record_by_label,0,tqwt_TKEO_std_dec_23,192,0.061718707604166666,0.10325615248403333,0.0252585,0.00027469,0.61669,0.046028
dataset1,record_by_label,0,tqwt_TKEO_std_dec_24,192,0.10810382666666667,0.20102214875588495,0.026273499999999998,8.14e-05,1.3198,0.12288250000000002
dataset1,record_by_label,0,tqwt_TKEO_std_dec_25,192,0.10643636281249998,0.1968252512272458,0.024346,1.81e-05,1.6539,0.11353730000000001
dataset1,record_by_label,0,tqwt_TKEO_std_dec_26,192,0.08099027317708334,0.19630404346240118,0.006065,4.34e-06,1.116,0.04822807750000001
dataset1,record_by_label,0,tqwt_TKEO_std_dec_27,192,0.03005786911458333,0.07786668393033562,0.00261325,5.56e-06,0.66863,0.014535635
dataset1,record_by_label,0,tqwt_TKEO_std_dec_28,192,0.018549641354166667,0.10375456207199928,0.00144885,6e-06,1.2725,0.0045052899999999995
dataset1,record_by_label,0,tqwt_TKEO_std_dec_29,192,0.00869621895833333,0.04470422639652989,0.00092682,4.2e-06,0.51272,0.0025226825
dataset1,record_by_label,0,tqwt_TKEO_std_dec_30,192,0.00721223875,0.02709269902007248,0.00081757,6.68e-06,0.27404,0.0022199525
dataset1,record_by_label,0,tqwt_TKEO_std_dec_31,192,0.01399617453125,0.0661918894536254,0.0007598800000000001,6.21e-06,0.63632,0.002801365
dataset1,record_by_label,0,tqwt_TKEO_std_dec_32,192,0.028059280104166667,0.23932882458864244,0.00083703,6.71e-06,3.2853,0.0036804674999999995
dataset1,record_by_label,0,tqwt_TKEO_std_dec_33,192,0.026141432708333332,0.186663466718171,0.00070703,1.65e-05,2.5013,0.0037076975
dataset1,record_by_label,0,tqwt_TKEO_std_dec_34,192,0.0130023540625,0.04476044796977002,0.0006966100000000001,6.37e-06,0.34037,0.0030872275000000003
dataset1,record_by_label,0,tqwt_TKEO_std_dec_35,192,0.011128130052083332,0.034213298704824945,0.0008376200000000001,2.73e-06,0.27533,0.0036463125000000002
dataset1,record_by_label,0,tqwt_TKEO_std_dec_36,192,0.04201527005208334,0.12295431715085073,0.0039273500000000005,1.25e-05,1.023,0.021213622499999998
dataset1,record_by_label,0,tqwt_medianValue_dec_1,192,2.419831770833333e-07,2.571925996796507e-06,-6.925000000000001e-09,-9.37e-06,2.24e-05,1.6615e-06
dataset1,record_by_label,0,tqwt_medianValue_dec_2,192,-2.0741590624999999e-07,2.9244661162362113e-06,-1.1e-07,-1.31e-05,1.7e-05,2.46e-06
dataset1,record_by_label,0,tqwt_medianValue_dec_3,192,1.531874999999226e-08,3.42943293396257e-06,-2.275e-20,-1.43e-05,1.03e-05,2.5625e-06
dataset1,record_by_label,0,tqwt_medianValue_dec_4,192,-1.539627604166667e-07,8.067611265984368e-06,2.46e-07,-5.25e-05,5.56e-05,5.0025e-06
dataset1,record_by_label,0,tqwt_medianValue_dec_5,192,-1.620813541666667e-06,1.2634422734715724e-05,0.0,-9.67e-05,5.6e-05,6.17e-06
dataset1,record_by_label,0,tqwt_medianValue_dec_6,192,-4.105192708333332e-07,1.8833925796382923e-05,-4.854999999999999e-07,-7.3e-05,0.00010943,1.5354999999999998e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_7,192,-4.5545312499999987e-07,3.291691097639871e-05,-2.5e-07,-0.00014349,0.00017769,2.475e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_8,192,5.86479687500026e-07,3.681465535061348e-05,8.425e-19,-0.00028499,0.00011624,1.8075e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_9,192,8.663822916666667e-06,7.862556577197548e-05,1.9e-06,-0.00021103,0.00044523,6.727500000000001e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_10,192,-1.6192786458333333e-05,0.00010877369703990497,-1.0399999999999999e-05,-0.00093644,0.00036312,6.93e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_11,192,-3.7447187499999843e-07,0.0001611954596468921,2.425e-06,-0.0011486,0.00054493,9.2275e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_12,192,-1.2142083333333372e-05,0.00011901875616859605,-4.12e-18,-0.00055471,0.0006047,6.865e-05
dataset1,record_by_label,0,tqwt_medianValue_dec_13,192,-1.0593270833333867e-05,0.000223630628227892,-1.235e-17,-0.0011625,0.00065654,0.000155225
dataset1,record_by_label,0,tqwt_medianValue_dec_14,192,-3.083015625000002e-05,0.0014581336230434143,-1.645e-05,-0.007125,0.0059801,0.000905245
dataset1,record_by_label,0,tqwt_medianValue_dec_15,192,-0.00016012046875,0.0030325933932146077,3.285e-05,-0.034975,0.0097885,0.0013674400000000001
dataset1,record_by_label,0,tqwt_medianValue_dec_16,192,1.2662031249999992e-05,0.0009852362567970034,0.0,-0.0021227,0.0048487,0.000704195
dataset1,record_by_label,0,tqwt_medianValue_dec_17,192,9.489484374999999e-05,0.0011609206111972486,0.0,-0.0040433,0.0063028,0.0008996075
dataset1,record_by_label,0,tqwt_medianValue_dec_18,192,-7.731869791666521e-05,0.001188635740059801,-1.735e-17,-0.0042144,0.004786,0.001081065
dataset1,record_by_label,0,tqwt_medianValue_dec_19,192,-0.00019846853125,0.0032780694266449652,4.4100000000000004e-07,-0.012438,0.0093783,0.0027479749999999997
dataset1,record_by_label,0,tqwt_medianValue_dec_20,192,0.00013006296875,0.0011125098271977463,0.0,-0.003051,0.0038285,0.000786675
dataset1,record_by_label,0,tqwt_medianValue_dec_21,192,-1.745286458333206e-05,0.0014164119828295966,2.745e-18,-0.0067166,0.0060366,0.0009567075
dataset1,record_by_label,0,tqwt_medianValue_dec_22,192,-0.00033218875000000104,0.0020138484199256836,-1.539e-17,-0.0096339,0.0087382,0.00105516
dataset1,record_by_label,0,tqwt_medianValue_dec_23,192,6.804729166666724e-05,0.0030005012006444967,1.442e-17,-0.016778,0.021268,0.0014961549999999999
dataset1,record_by_label,0,tqwt_medianValue_dec_24,192,-2.7276041666657373e-07,0.0039700186749423196,0.0,-0.030755,0.020282,0.001766435
dataset1,record_by_label,0,tqwt_medianValue_dec_25,192,-0.00027614903125,0.004182336422710438,0.0,-0.027176,0.012565,0.0018306775
dataset1,record_by_label,0,tqwt_medianValue_dec_26,192,-0.0002602999021354166,0.0032657838081096933,2.2200000000000002e-17,-0.028308,0.013949,0.00039799750000000004
dataset1,record_by_label,0,tqwt_medianValue_dec_27,192,-6.984406250000003e-05,0.00964563049688722,2.845e-05,-0.077429,0.058026,0.00041948500000000004
dataset1,record_by_label,0,tqwt_medianValue_dec_28,192,8.863458854166662e-05,0.004189305563744387,2.93e-05,-0.020173,0.037949,0.00029746
dataset1,record_by_label,0,tqwt_medianValue_dec_29,192,-0.0009095292447916669,0.01268914918662326,1.8750000000000006e-07,-0.17487,0.011281,0.000340335
dataset1,record_by_label,0,tqwt_medianValue_dec_30,192,-1.80399458333333e-05,0.000563743928394522,7.83e-19,-0.0026768,0.0034972,0.00020105250000000002
dataset1,record_by_label,0,tqwt_medianValue_dec_31,192,0.00029485760416666666,0.0032571594311093196,-1.46e-05,-0.010202,0.023049,0.0005918775
dataset1,record_by_label,0,tqwt_medianValue_dec_32,192,-0.00018520882812500007,0.004125889495312516,-1.53e-05,-0.036987,0.016384,0.0006966425
dataset1,record_by_label,0,tqwt_medianValue_dec_33,192,0.00017625822916666665,0.0034746212986224594,2.5799999999999997e-05,-0.025396,0.020029,0.0008665725
dataset1,record_by_label,0,tqwt_medianValue_dec_34,192,-0.00011242681250000002,0.0033233553960038604,-6.75e-05,-0.022403,0.022979,0.0007056675
dataset1,record_by_label,0,tqwt_medianValue_dec_35,192,0.0002399093229166666,0.0035232675010792637,-6.145e-06,-0.018033,0.029273,0.0007221325000000001
dataset1,record_by_label,0,tqwt_medianValue_dec_36,192,-0.002956643645833333,0.009507096926729833,-0.00074727,-0.059031,0.033624,0.0042319025
dataset1,record_by_label,0,tqwt_meanValue_dec_1,192,-2.639661458333333e-22,7.154115216081829e-21,2.07e-22,-2.48e-20,2.84e-20,6.795e-21
dataset1,record_by_label,0,tqwt_meanValue_dec_2,192,6.709291666666666e-22,6.1718267614783085e-21,-2.3e-22,-1.28e-20,4.3e-20,4.8475e-21
dataset1,record_by_label,0,tqwt_meanValue_dec_3,192,-4.336260416666668e-22,9.850097674039283e-21,1.3499999999999987e-24,-8.11e-20,2.74e-20,5.9325000000000004e-21
dataset1,record_by_label,0,tqwt_meanValue_dec_4,192,-1.915994791666666e-22,9.973502993529249e-21,-2.55e-22,-3.79e-20,6.85e-20,8.355e-21
dataset1,record_by_label,0,tqwt_meanValue_dec_5,192,2.3186244791666665e-21,1.307078525418903e-20,6.88e-22,-3.79e-20,8.61e-20,6.88e-21
dataset1,record_by_label,0,tqwt_meanValue_dec_6,192,2.395104166666665e-22,1.700936096875294e-20,-2.665e-22,-4.94e-20,1.16e-19,1.56225e-20
dataset1,record_by_label,0,tqwt_meanValue_dec_7,192,-7.230244791666667e-21,3.765294808531836e-20,-1.96e-21,-2.72e-19,1.39e-19,2.5280000000000002e-20
dataset1,record_by_label,0,tqwt_meanValue_dec_8,192,1.744984375e-21,4.052786774637691e-20,8.39e-22,-1.14e-19,1.84e-19,3.2475e-20
dataset1,record_by_label,0,tqwt_meanValue_dec_9,192,-9.485677083333331e-22,4.501946296399006e-20,-4.1300000000000004e-22,-1.87e-19,1.87e-19,4.735e-20
dataset1,record_by_label,0,tqwt_meanValue_dec_10,192,2.8311302083333333e-21,5.3236665406276304e-20,1.3400000000000002e-21,-2.22e-19,1.89e-19,4.3699999999999994e-20
dataset1,record_by_label,0,tqwt_meanValue_dec_11,192,1.6787458333333334e-20,1.0720434058541787e-19,7.790000000000001e-21,-4.12e-19,4.25e-19,1.01375e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_12,192,-3.945859375000006e-21,1.7927904167930875e-19,-5.04e-21,-1.01e-18,6.47e-19,1.42275e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_13,192,-6.6029687499999976e-21,3.53132313135099e-19,-1.69e-20,-1.21e-18,1.4e-18,3.33e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_14,192,1.117135416666667e-20,5.522055716397555e-19,1.452e-20,-1.92e-18,1.59e-18,5.27e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_15,192,-9.778489583333335e-21,9.020672853360902e-19,6.3900000000000004e-21,-4.11e-18,2.75e-18,7.955e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_16,192,-2.7428234375e-20,4.158553809014919e-19,-6.365e-21,-1.3e-18,1.58e-18,3.8800000000000003e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_17,192,-3.224281249999999e-20,5.136928318699429e-19,1.0900000000000001e-21,-1.81e-18,1.58e-18,5.565000000000001e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_18,192,-1.7830729166666657e-20,1.4082055086157704e-18,0.0,-4.82e-18,4.04e-18,1.2555e-18
dataset1,record_by_label,0,tqwt_meanValue_dec_19,192,-1.8742822916666665e-19,1.81304474393287e-18,-1.76e-19,-7.02e-18,7.21e-18,1.45675e-18
dataset1,record_by_label,0,tqwt_meanValue_dec_20,192,1.4117187499999995e-20,4.6553921104153985e-19,1.27e-20,-2.5e-18,1.92e-18,3.6625e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_21,192,-1.7948854166666674e-20,9.91243300626755e-19,1.81e-20,-4.66e-18,2.73e-18,8.722500000000001e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_22,192,1.1254010416666667e-19,1.4447659554495902e-18,5.16e-20,-4.41e-18,6.29e-18,1.22175e-18
dataset1,record_by_label,0,tqwt_meanValue_dec_23,192,-1.668371354166666e-19,2.039177130537575e-18,-2.77e-20,-9.01e-18,9.46e-18,1.747e-18
dataset1,record_by_label,0,tqwt_meanValue_dec_24,192,-4.9505156249999987e-20,1.1315702786780016e-18,-1.8550000000000002e-20,-7.15e-18,4.25e-18,6.26e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_25,192,4.428859374999999e-20,9.263019367392646e-19,2.93e-20,-2.93e-18,4.76e-18,4.737500000000001e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_26,192,-8.036874999999982e-21,1.691308904440094e-18,-1.13e-20,-6.49e-18,9.5e-18,4.987499999999999e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_27,192,-4.108921874999999e-20,1.1233884278629785e-18,2.11e-21,-6.67e-18,4.97e-18,2.7874999999999996e-19
dataset1,record_by_label,0,tqwt_meanValue_dec_28,192,3.1930625000000005e-20,1.2310869004596618e-18,7.855000000000001e-21,-1.08e-17,7.91e-18,2.45e-19
